Block,Box,MenEx,DGRP,Weight,No. Flies,MenRep1,MenRep2,MenRep3,Average
1,1,3,129,3.42,4,,22.062,22.116,22.089
1,1,3,129,3.43,4,19.13,19.159,19.432,19.24033333
1,1,3,129,3.45,4,19.811,20.003,19.694,19.836
1,1,3,129,3.48,4,20.93,21.501,20.709,21.04666667
1,1,3,129,3.51,4,19.873,20.678,20.304,20.285
1,1,3,129,3.54,4,19.859,18.772,19.987,19.53933333
1,1,3,129,3.55,4,20.721,21.152,20.936,20.93633333
1,1,3,129,3.56,4,20.614,NA,21.912,21.263
1,1,3,129,3.57,4,19.668,20.103,20.675,20.14866667
1,1,3,129,3.65,4,20.889,20.627,,20.758
1,1,76,129,3.19,4,11.96,NA,12.745,12.3525
1,1,76,129,3.24,4,14.506,15.155,14.074,14.57833333
1,1,76,129,3.24,4,12.299,12.676,12.61,12.52833333
1,1,76,129,3.25,4,13.121,13.766,14.429,13.772
1,1,76,129,3.29,4,14.569,14.283,15.419,14.757
1,1,76,129,3.39,4,14.212,13.984,14.455,14.217
1,1,76,129,3.39,4,15.187,15.05,15.402,15.213
1,1,76,129,3.44,4,15.174,,15.854,15.514
1,1,76,129,3.54,4,14.905,14.926,14.891,14.90733333
1,1,76,129,3.54,4,15.61,15.554,15.687,15.617
1,1,86,129,3.45,4,12.979,12.36,13.582,12.97366667
1,1,86,129,3.46,4,14.196,13.709,14.99,14.29833333
1,1,86,129,3.53,4,13.652,13.825,14.033,13.83666667
1,1,86,129,3.54,4,12.907,13.45,13.36,13.239
1,1,86,129,3.55,4,12.743,13,13.448,13.06366667
1,1,86,129,3.55,4,13.505,13.501,13.278,13.428
1,1,86,129,3.56,4,,14.247,14.232,14.2395
1,1,86,129,3.65,4,,14.818,14.62,14.719
1,1,3,136,3.13,4,13.878,13.237,13.826,13.647
1,1,3,136,3.24,4,12.748,13.296,13.356,13.13333333
1,1,3,136,3.29,4,13.311,12.932,13.299,13.18066667
1,1,3,136,3.31,4,13.829,13.784,14.37,13.99433333
1,1,3,136,3.34,4,13.598,,13.452,13.525
1,1,3,136,3.38,4,14.767,15.216,15.672,15.21833333
1,1,3,136,3.38,4,17.85,17.224,17.506,17.52666667
1,1,3,136,3.41,4,14.57,14.324,15.537,14.81033333
1,1,3,136,3.43,4,17.461,16.984,17.909,17.45133333
1,1,3,136,3.48,4,15.991,15.994,16.198,16.061
1,1,76,136,3.17,4,5.725,6.906,7.458,6.696333333
1,1,76,136,3.19,4,8.462,9.082,8.888,8.810666667
1,1,76,136,3.22,4,8.313,8.09,8.539,8.314
1,1,76,136,3.3,4,7.918,8.524,8.278,8.24
1,1,76,136,3.32,4,11.182,10.888,11.056,11.042
1,1,76,136,3.34,4,9.36,9.791,9.736,9.629
1,1,76,136,3.35,4,,9.734,9.676,9.705
1,1,76,136,3.36,4,11.268,11.401,11.472,11.38033333
1,1,76,136,3.37,4,9.841,9.691,8.952,9.494666667
1,1,76,136,3.39,4,,11.203,11.123,11.163
1,1,86,136,3.3,4,,7.873,7.871,7.872
1,1,86,136,3.31,4,8.3,8.49,8.617,8.469
1,1,86,136,3.33,4,9.45,9.742,9.662,9.618
1,1,86,136,3.36,4,7.848,7.629,8.035,7.837333333
1,1,86,136,3.39,4,8.672,9.013,9.622,9.102333333
1,1,86,136,3.41,4,,8.305,8.734,8.5195
1,1,86,136,3.47,4,8.09,8.255,8.336,8.227
1,1,3,142,3.41,4,17.996,17.58,17.501,17.69233333
1,1,3,142,3.42,4,17.245,17.623,17.826,17.56466667
1,1,3,142,3.51,4,18.762,19.195,20.531,19.496
1,1,3,142,3.51,4,17.602,18.046,18.531,18.05966667
1,1,3,142,3.52,4,19.63,20.979,20.41,20.33966667
1,1,3,142,3.57,4,,18.988,19.143,19.0655
1,1,3,142,3.59,4,18.933,19.515,19.55,19.33266667
1,1,3,142,3.6,4,,19.116,19.417,19.2665
1,1,76,142,3.01,4,10.969,11.274,11.756,11.333
1,1,76,142,3.01,4,10.771,10.777,,10.774
1,1,76,142,3.05,4,11.765,10.601,12.27,11.54533333
1,1,76,142,3.07,4,11.216,10.609,10.46,10.76166667
1,1,76,142,3.08,4,10.469,11.687,12.347,11.501
1,1,76,142,3.1,4,11.679,12.377,12.262,12.106
1,1,76,142,3.1,4,10.856,11.381,11.339,11.192
1,1,76,142,3.14,4,12.084,11.455,11.485,11.67466667
1,1,76,142,3.22,4,13.087,12.278,11.842,12.40233333
1,1,76,142,3.33,4,12.697,13.551,13.15,13.13266667
1,1,86,142,2.49,3,9.44,9.683,9.819,9.647333333
1,1,86,142,3.29,4,9.265,9.451,10.085,9.600333333
1,1,86,142,3.3,4,11.106,10.9,11.829,11.27833333
1,1,86,142,3.34,4,11.875,12.135,12.419,12.143
1,1,86,142,3.37,4,10.91,10.587,10.582,10.693
1,1,86,142,3.4,4,12.51,12.487,12.655,12.55066667
1,1,86,142,3.41,4,11.564,10.865,11.212,11.21366667
1,1,86,142,3.42,4,9.235,9.947,10.406,9.862666667
1,1,86,142,3.42,4,9.546,10.1,10.708,10.118
1,1,86,142,3.43,4,10.339,10.004,10.655,10.33266667
2,2,3,88,3.26,4,13.154,14.131,,13.6425
2,2,3,88,3.42,4,12.113,12.758,,12.4355
2,2,3,88,3.49,4,16.016,15.312,,15.664
2,2,3,88,3.51,4,15.336,15.904,,15.62
2,2,3,88,3.52,4,15.242,15.321,,15.2815
2,2,3,88,3.54,4,16.075,15.725,,15.9
2,2,3,88,3.58,4,18.15,17.524,,17.837
2,2,3,88,3.61,4,16.761,16.975,,16.868
2,2,3,88,3.63,4,15.079,15.132,,15.1055
2,2,3,88,3.81,4,14.937,16.243,,15.59
2,2,76,88,3.28,4,7.679,8.168,,7.9235
2,2,76,88,3.29,4,6.813,7.631,,7.222
2,2,76,88,3.31,4,6.921,7.874,,7.3975
2,2,76,88,3.34,4,10.056,9.857,,9.9565
2,2,76,88,3.38,4,9.153,9.525,,9.339
2,2,76,88,3.41,4,9.191,9.623,,9.407
2,2,76,88,3.42,4,10.651,10.511,,10.581
2,2,76,88,3.43,4,10.271,,,10.271
2,2,76,88,3.53,4,11.406,11.225,,11.3155
2,2,76,88,3.55,4,9.025,9.425,,9.225
2,2,86,88,3.19,4,6.996,7.57,,7.283
2,2,86,88,3.23,4,6.977,7.483,,7.23
2,2,86,88,3.23,4,,7.713,,7.713
2,2,86,88,3.26,4,8.057,8.222,,8.1395
2,2,86,88,3.27,4,7.848,8.01,,7.929
2,2,86,88,3.29,4,8.559,8.34,,8.4495
2,2,86,88,3.3,4,9.487,9.399,,9.443
2,2,86,88,3.31,4,6.698,6.567,,6.6325
2,2,86,88,3.42,4,7.674,7.891,,7.7825
2,2,86,88,3.51,4,8.242,7.697,,7.9695
2,2,3,91,3.34,4,16.604,16.516,,16.56
2,2,3,91,3.43,4,17.051,16.675,,16.863
2,2,3,91,3.45,4,17.653,17.155,,17.404
2,2,3,91,3.5,4,15.903,16.068,,15.9855
2,2,3,91,3.51,4,16.868,16.716,,16.792
2,2,3,91,3.51,4,16.947,16.838,,16.8925
2,2,3,91,3.53,4,15.98,15.494,,15.737
2,2,3,91,3.57,4,17.844,17.755,,17.7995
2,2,3,91,3.6,4,16.279,15.534,,15.9065
2,2,3,91,3.65,4,17,16.402,,16.701
2,2,76,91,3.19,4,11.904,11.41,,11.657
2,2,76,91,3.2,4,12.232,12.564,,12.398
2,2,76,91,3.25,4,12.903,12.619,,12.761
2,2,76,91,3.27,4,11.575,11.463,,11.519
2,2,76,91,3.29,4,13.243,13.486,,13.3645
2,2,76,91,3.35,4,13.158,13.803,,13.4805
2,2,76,91,3.37,4,12.057,11.461,,11.759
2,2,76,91,3.4,4,13.452,NA,,13.452
2,2,76,91,3.4,4,13.653,13.27,,13.4615
2,2,76,91,3.45,4,12.76,12.922,,12.841
2,2,86,91,3.13,4,11.229,10.665,,10.947
2,2,86,91,3.24,4,11.043,10.878,,10.9605
2,2,86,91,3.27,4,11.732,11.71,,11.721
2,2,86,91,3.28,4,12.074,12.456,,12.265
2,2,86,91,3.29,4,10.272,10.82,,10.546
2,2,86,91,3.33,4,10.958,11.509,,11.2335
2,2,86,91,3.34,4,10.707,11.119,,10.913
2,2,86,91,3.34,4,11.661,11.012,,11.3365
2,2,86,91,3.36,4,10.941,11.364,,11.1525
2,2,86,91,3.36,4,11.428,10.808,,11.118
2,2,3,101,3.3,4,15.923,16.542,,16.2325
2,2,3,101,3.35,4,16.56,15.86,,16.21
2,2,3,101,3.39,4,15.565,,,15.565
2,2,3,101,3.41,4,15.116,15.879,,15.4975
2,2,3,101,3.42,4,14.501,15.429,,14.965
2,2,3,101,3.43,4,23.964,24.121,,24.0425
2,2,3,101,3.43,4,15.436,15.805,,15.6205
2,2,3,101,3.44,4,16.619,15.999,,16.309
2,2,3,101,3.48,4,15.78,15.153,,15.4665
2,2,76,101,3.2,4,6.67,7.145,,6.9075
2,2,76,101,3.26,4,8.552,8.035,,8.2935
2,2,76,101,3.36,4,8.926,8.428,,8.677
2,2,76,101,3.38,4,8.964,8.906,,8.935
2,2,76,101,3.38,4,8.288,8.317,,8.3025
2,2,76,101,3.39,4,8.409,8.219,,8.314
2,2,76,101,3.42,4,8.726,8.73,,8.728
2,2,76,101,3.48,4,8.393,8.666,,8.5295
2,2,76,101,3.55,4,7.668,8.703,,8.1855
2,2,76,101,3.56,4,9.411,9.816,,9.6135
2,2,86,101,3.19,4,7.534,7.679,,7.6065
2,2,86,101,3.23,4,6.944,6.684,,6.814
2,2,86,101,3.23,4,7.116,7.228,,7.172
2,2,86,101,3.27,4,6.877,7.227,,7.052
2,2,86,101,3.3,4,7.835,8.123,,7.979
2,2,86,101,3.35,4,7.949,8.484,,8.2165
2,2,86,101,3.36,4,8.146,8.079,,8.1125
2,2,86,101,3.37,4,6.817,7.369,,7.093
2,2,86,101,3.39,4,8.018,9.084,,8.551
2,2,86,101,3.43,4,7.703,7.384,,7.5435
3,3,3,26,3.43,4,14.367,15.074,,14.7205
3,3,3,26,3.44,4,14.797,14.89,,14.8435
3,3,3,26,3.44,4,15.514,15.46,,15.487
3,3,3,26,3.51,4,15.101,15.541,,15.321
3,3,3,26,3.53,4,16.323,15.507,,15.915
3,3,3,26,3.55,4,16.576,,,16.576
3,3,3,26,3.57,4,16.852,17.566,,17.209
3,3,3,26,3.58,4,,15.741,,15.741
3,3,3,26,3.65,4,16.253,17.477,,16.865
3,3,3,26,3.68,4,16.874,17.139,,17.0065
3,3,76,26,3.4,4,8.117,8.06,,8.0885
3,3,76,26,3.43,4,7.509,7.875,,7.692
3,3,76,26,3.47,4,8.479,8.476,,8.4775
3,3,76,26,3.48,4,8.583,9.433,,9.008
3,3,76,26,3.49,4,8.675,8.792,,8.7335
3,3,76,26,3.53,4,8.017,8.866,,8.4415
3,3,76,26,3.58,4,8.416,8.572,,8.494
3,3,76,26,3.58,4,8.308,,,8.308
3,3,76,26,3.63,4,8.93,9.162,,9.046
3,3,76,26,3.69,4,9.119,9.212,,9.1655
3,3,86,26,3.28,4,6.964,7.561,,7.2625
3,3,86,26,3.3,4,7.347,7.542,,7.4445
3,3,86,26,3.34,4,7.341,7.67,,7.5055
3,3,86,26,3.43,4,6.812,8.086,,7.449
3,3,86,26,3.43,4,6.416,6.168,,6.292
3,3,86,26,3.44,4,7.068,8.162,,7.615
3,3,86,26,3.48,4,8.129,8.23,,8.1795
3,3,86,26,3.51,4,8.202,8.041,,8.1215
3,3,86,26,3.51,4,7.409,7.199,,7.304
3,3,86,26,3.56,4,7.616,7.563,,7.5895
3,3,3,31,3.4,4,12.423,13.216,,12.8195
3,3,3,31,3.41,4,12.547,12.612,,12.5795
3,3,3,31,3.44,4,14.397,14.328,,14.3625
3,3,3,31,3.45,4,13.642,14.41,,14.026
3,3,3,31,3.52,4,12.985,14.249,,13.617
3,3,3,31,3.54,4,14.045,14.775,,14.41
3,3,3,31,3.58,4,11.706,12.396,,12.051
3,3,3,31,3.58,4,14.643,14.693,,14.668
3,3,3,31,3.65,4,14.41,14.763,,14.5865
3,3,3,31,3.73,4,14.628,14.283,,14.4555
3,3,76,31,3.35,4,5.764,6.44,,6.102
3,3,76,31,3.36,4,5.698,5.632,,5.665
3,3,76,31,3.43,4,6.364,6.185,,6.2745
3,3,76,31,3.47,4,6.482,6.971,,6.7265
3,3,76,31,3.5,4,NA,7.324,,7.324
3,3,76,31,3.52,4,6.655,7.035,,6.845
3,3,76,31,3.54,4,6.416,6.63,,6.523
3,3,76,31,3.57,4,6.597,6.926,,6.7615
3,3,76,31,3.75,4,7.01,6.955,,6.9825
3,3,76,31,3.81,4,7.89,7.419,,7.6545
3,3,86,31,3.4,4,6.799,7.126,,6.9625
3,3,86,31,3.43,4,6.189,6.653,,6.421
3,3,86,31,3.48,4,6.257,6.079,,6.168
3,3,86,31,3.51,4,6.086,7.035,,6.5605
3,3,86,31,3.51,4,6.648,6.582,,6.615
3,3,86,31,3.55,4,6.375,6.797,,6.586
3,3,86,31,3.56,4,6.449,7.011,,6.73
3,3,86,31,3.58,4,6.36,7.033,,6.6965
3,3,86,31,3.65,4,7.249,7.622,,7.4355
3,3,86,31,3.69,4,6.397,7.39,,6.8935
3,3,3,59,3.31,4,17.914,18.758,,18.336
3,3,3,59,3.4,4,16.57,16.527,,16.5485
3,3,3,59,3.41,4,16.442,17.76,,17.101
3,3,3,59,3.43,4,16.133,17.446,,16.7895
3,3,3,59,3.43,4,17.625,18.002,,17.8135
3,3,3,59,3.44,4,17.415,18.023,,17.719
3,3,3,59,3.49,4,17.683,18.043,,17.863
3,3,3,59,3.52,4,16.26,16.503,,16.3815
3,3,3,59,3.56,4,,16.705,,16.705
3,3,3,59,3.67,4,17.152,,,17.152
3,3,76,59,3.26,4,10.312,10.727,,10.5195
3,3,76,59,3.29,4,10.393,10.505,,10.449
3,3,76,59,3.29,4,10.019,11.29,,10.6545
3,3,76,59,3.34,4,9.212,9.572,,9.392
3,3,76,59,3.38,4,11.312,11.117,,11.2145
3,3,76,59,3.39,4,10,10.46,,10.23
3,3,76,59,3.39,4,8.33,8.736,,8.533
3,3,76,59,3.45,4,10.836,11.145,,10.9905
3,3,76,59,3.46,4,12.309,12.05,,12.1795
3,3,76,59,3.47,4,10.007,9.694,,9.8505
3,3,86,59,3.19,4,8.385,8.7,,8.5425
3,3,86,59,3.38,4,7.868,8.231,,8.0495
3,3,86,59,3.38,4,10.024,9.973,,9.9985
3,3,86,59,3.4,4,8.952,9.494,,9.223
3,3,86,59,3.41,4,7.732,8.484,,8.108
3,3,86,59,3.41,4,8.313,9.851,,9.082
3,3,86,59,3.47,4,8.139,7.891,,8.015
3,3,86,59,3.54,4,8.666,8.832,,8.749
3,3,86,59,3.57,4,10.035,10.214,,10.1245
3,3,86,59,3.66,4,8.765,9.136,,8.9505
4,4,3,21,3.13,4,13.574,15.006,14.29,14.29
4,4,3,21,3.15,4,13.928,16.266,15.097,15.097
4,4,3,21,3.23,4,14.442,14.762,14.602,14.602
4,4,3,21,3.32,4,,15.59,15.59,15.59
4,4,3,21,3.35,4,12.899,12.969,12.934,12.934
4,4,3,21,3.42,4,14.758,15.361,15.06,15.05966667
4,4,3,21,3.42,4,14.768,16.582,15.675,15.675
4,4,3,21,3.44,4,13.352,13.996,13.674,13.674
4,4,3,21,3.47,4,14.536,13.939,14.238,14.23766667
4,4,3,21,3.51,4,10.319,14.914,12.617,12.61666667
4,4,76,21,3.11,4,9.429,9.785,9.607,9.607
4,4,76,21,3.24,4,8.035,8.859,8.447,8.447
4,4,76,21,3.38,4,8.644,8.755,8.7,8.699666667
4,4,76,21,3.38,4,9.435,9.643,9.539,9.539
4,4,76,21,3.43,4,8.702,7.961,8.332,8.331666667
4,4,76,21,3.44,4,8.537,7.999,8.268,8.268
4,4,76,21,3.45,4,8.906,NA,8.906,8.906
4,4,76,21,3.45,4,8.481,9.158,8.82,8.819666667
4,4,76,21,3.47,4,8.846,9.579,9.213,9.212666667
4,4,76,21,3.6,4,9.088,9.073,9.081,9.080666667
4,4,86,21,3.1,4,7.974,7.958,7.966,7.966
4,4,86,21,3.22,4,8.084,8.182,8.133,8.133
4,4,86,21,3.34,4,7.624,7.998,7.811,7.811
4,4,86,21,3.36,4,8.36,8.231,8.296,8.295666667
4,4,86,21,3.41,4,8.076,7.919,7.998,7.997666667
4,4,86,21,3.47,4,8.216,8.76,8.488,8.488
4,4,86,21,3.5,4,7.566,7.978,7.772,7.772
4,4,86,21,3.54,4,7.955,8.848,8.402,8.401666667
4,4,86,21,3.55,4,8.799,8.692,8.746,8.745666667
4,4,86,21,3.64,4,8.493,8.994,8.744,8.743666667
4,4,3,317,3.02,4,11.442,12.43,11.936,11.936
4,4,3,317,3.14,4,11.787,12.844,12.316,12.31566667
4,4,3,317,3.26,4,10.364,11.863,11.114,11.11366667
4,4,3,317,3.3,4,12.666,13.119,12.893,12.89266667
4,4,3,317,3.32,4,10.797,12.788,11.793,11.79266667
4,4,3,317,3.38,4,12.004,13.323,12.664,12.66366667
4,4,3,317,3.43,4,11.539,12.307,11.923,11.923
4,4,3,317,3.46,4,10.687,11.326,11.007,11.00666667
4,4,3,317,3.52,4,14.357,14.248,14.303,14.30266667
4,4,3,317,3.68,4,12.277,12.64,12.459,12.45866667
4,4,76,317,3.19,4,9.626,9.553,9.59,9.589666667
4,4,76,317,3.21,4,8.454,9.044,8.749,8.749
4,4,76,317,3.3,4,9.891,10.33,10.111,10.11066667
4,4,76,317,3.31,4,9.367,9.686,9.527,9.526666667
4,4,76,317,3.35,4,8.252,9.137,8.695,8.694666667
4,4,76,317,3.38,4,6.742,7.2,6.971,6.971
4,4,76,317,3.41,4,9.292,9.63,9.461,9.461
4,4,76,317,3.44,4,9.462,9.706,9.584,9.584
4,4,76,317,3.49,4,9.629,9.744,9.687,9.686666667
4,4,76,317,3.49,4,10.625,10.826,10.726,10.72566667
4,4,86,317,3.24,4,9.18,10.537,9.859,9.858666667
4,4,86,317,3.37,4,7.058,7.248,7.153,7.153
4,4,86,317,3.39,4,7.177,7.466,7.322,7.321666667
4,4,86,317,3.42,4,7.577,7.536,7.557,7.556666667
4,4,86,317,3.43,4,8.406,8.686,8.546,8.546
4,4,86,317,3.45,4,8.653,8.675,8.664,8.664
4,4,86,317,3.47,4,7.088,8.325,7.707,7.706666667
4,4,86,317,3.52,4,9.769,10.147,9.958,9.958
4,4,86,317,3.56,4,7.147,7.017,7.082,7.082
4,4,86,317,3.57,4,7.207,7.668,7.438,7.437666667
4,4,3,319,3.19,4,17.833,18.356,18.095,18.09466667
4,4,3,319,3.29,4,,18.52,18.52,18.52
4,4,3,319,3.31,4,17.698,18.563,18.131,18.13066667
4,4,3,319,3.31,4,16.226,15.925,16.076,16.07566667
4,4,3,319,3.38,4,16.939,19.562,18.251,18.25066667
4,4,3,319,3.4,4,17.105,18.056,17.581,17.58066667
4,4,3,319,3.49,4,18.758,18.727,18.743,18.74266667
4,4,3,319,3.5,4,19.784,19.743,19.764,19.76366667
4,4,3,319,3.56,4,16.375,18.206,17.291,17.29066667
4,4,3,319,3.61,4,18.456,19.421,18.939,18.93866667
4,4,76,319,3.11,4,12.162,12.595,12.379,12.37866667
4,4,76,319,3.33,4,12.496,11.653,12.075,12.07466667
4,4,76,319,3.38,4,12.337,12.848,12.593,12.59266667
4,4,76,319,3.42,4,12.519,12.694,12.607,12.60666667
4,4,76,319,3.42,4,14.249,14.933,14.591,14.591
4,4,76,319,3.53,4,12.467,12.544,12.506,12.50566667
4,4,76,319,3.53,4,11.64,13.481,12.561,12.56066667
4,4,76,319,3.58,4,11.342,11.081,11.212,11.21166667
4,4,76,319,3.62,4,13.788,13.561,13.675,13.67466667
4,4,76,319,3.73,4,12.337,12.241,12.289,12.289
4,4,86,319,3,4,12.274,12.232,12.253,12.253
4,4,86,319,3.08,4,11.568,12.168,11.868,11.868
4,4,86,319,3.13,4,15.028,14.531,14.78,14.77966667
4,4,86,319,3.14,4,13.654,13.34,13.497,13.497
4,4,86,319,3.19,4,14.39,13.308,13.849,13.849
4,4,86,319,3.29,4,14.243,15.545,14.894,14.894
4,4,86,319,3.3,4,12.865,13.413,13.139,13.139
4,4,86,319,3.4,4,13.139,13.127,13.133,13.133
4,4,86,319,3.41,4,12.503,12.881,12.692,12.692
4,4,86,319,3.43,4,11.366,12.672,12.019,12.019
5,5,3,320,2.97,4,13.234,13.384,13.679,13.43233333
5,5,3,320,3.23,4,14.352,13.774,13.188,13.77133333
5,5,3,320,3.27,4,14.139,14.353,14.577,14.35633333
5,5,3,320,3.34,4,13.586,14.046,13.773,13.80166667
5,5,3,320,3.36,4,13.707,13.821,13.66,13.72933333
5,5,3,320,3.38,4,15.776,14.214,13.377,14.45566667
5,5,3,320,3.42,4,14.362,13.919,13.15,13.81033333
5,5,3,320,3.44,4,13.057,13.456,12.933,13.14866667
5,5,3,320,3.49,4,15.62,15.314,14.655,15.19633333
5,5,3,320,3.52,4,15.105,15.43,14.541,15.02533333
5,5,76,320,3.26,4,11.248,9.615,10.284,10.38233333
5,5,76,320,3.36,4,12.11,12.792,12.25,12.384
5,5,76,320,3.44,4,12.17,11.887,11.971,12.00933333
5,5,76,320,3.47,4,12.603,13.246,13.11,12.98633333
5,5,76,320,3.5,4,12.223,13.119,13.653,12.99833333
5,5,76,320,3.51,4,14.671,14.674,14.306,14.55033333
5,5,76,320,3.56,4,14.196,15.05,14.752,14.666
5,5,76,320,3.59,4,14.647,14.351,14.128,14.37533333
5,5,76,320,3.6,4,14.549,15.427,14.197,14.72433333
5,5,76,320,3.62,4,12.943,13.266,13.04,13.083
5,5,86,320,2.9,4,7.534,8.187,7.715,7.812
5,5,86,320,3.22,4,9.134,9.171,9.648,9.317666667
5,5,86,320,3.29,4,11.022,10.777,11.138,10.979
5,5,86,320,3.33,4,10.515,11.494,10.312,10.77366667
5,5,86,320,3.34,4,10.346,10.282,10.591,10.40633333
5,5,86,320,3.42,4,11.331,11.585,11.603,11.50633333
5,5,86,320,3.46,4,11.132,10.698,11.598,11.14266667
5,5,86,320,3.49,4,10.623,10.83,11.004,10.819
5,5,86,320,3.54,4,11.227,10.694,11.403,11.108
5,5,86,320,3.66,4,12.218,13.581,13.513,13.104
5,5,3,336,3.28,4,15.721,14.152,14.761,14.878
5,5,3,336,3.38,4,14.552,14.236,14.147,14.31166667
5,5,3,336,3.47,4,15.635,16.516,16.231,16.12733333
5,5,3,336,3.5,4,15.948,15.741,15.536,15.74166667
5,5,3,336,3.52,4,16.165,17.106,17.493,16.92133333
5,5,3,336,3.53,4,16.801,17.121,16.847,16.923
5,5,3,336,3.53,4,15.585,16.16,15.171,15.63866667
5,5,3,336,3.54,4,15.052,15.261,15.025,15.11266667
5,5,3,336,3.65,4,18.242,17.063,17.892,17.73233333
5,5,3,336,3.71,4,18.145,18.439,17.699,18.09433333
5,5,76,336,3.32,4,9.558,9.942,9.555,9.685
5,5,76,336,3.35,4,10.014,9.737,10.183,9.978
5,5,76,336,3.41,4,10.868,9.872,10.564,10.43466667
5,5,76,336,3.46,4,10.144,10.273,10.215,10.21066667
5,5,76,336,3.47,4,9.906,10.504,10.081,10.16366667
5,5,76,336,3.5,4,11.524,11.405,11.452,11.46033333
5,5,76,336,3.5,4,10.869,10.652,10.518,10.67966667
5,5,76,336,3.51,4,11.537,11.326,12.204,11.689
5,5,76,336,3.53,4,11.03,11.514,11.382,11.30866667
5,5,76,336,3.58,4,10.512,10.35,10.262,10.37466667
5,5,86,336,3.24,4,10.229,9.609,9.968,9.935333333
5,5,86,336,3.29,4,10.717,11.345,11.337,11.133
5,5,86,336,3.3,4,9.954,10.7,9.971,10.20833333
5,5,86,336,3.37,4,11.365,11.319,12.248,11.644
5,5,86,336,3.43,4,10.786,10.39,9.497,10.22433333
5,5,86,336,3.46,4,10.79,10.053,10.43,10.42433333
5,5,86,336,3.49,4,9.048,9.939,9.738,9.575
5,5,86,336,3.5,4,10.908,10.599,11.263,10.92333333
5,5,86,336,3.55,4,9.092,8.984,9.14,9.072
5,5,86,336,3.57,4,8.944,8.952,8.943,8.946333333
6,6,3,359,3.43,4,16.291,16.199,,16.245
6,6,3,359,3.56,4,17.779,16.682,,17.2305
6,6,3,359,3.57,4,14.917,15.562,,15.2395
6,6,3,359,3.63,4,16.616,15.511,,16.0635
6,6,3,359,3.66,4,16.284,16.134,,16.209
6,6,3,359,3.66,4,17.244,16.932,,17.088
6,6,3,359,3.67,4,18.53,17.629,,18.0795
6,6,3,359,3.71,4,17.104,16.507,,16.8055
6,6,3,359,3.76,4,17.354,16.895,,17.1245
6,6,3,359,3.89,4,19.406,18.985,,19.1955
6,6,76,359,3.43,4,,12.773,,12.773
6,6,76,359,3.47,4,12.413,12.591,,12.502
6,6,76,359,3.51,4,13.497,13.292,,13.3945
6,6,76,359,3.52,4,14.414,13.913,,14.1635
6,6,76,359,3.54,4,13.5,13.329,,13.4145
6,6,76,359,3.54,4,13.62,13.326,,13.473
6,6,76,359,3.55,4,11.977,11.357,,11.667
6,6,76,359,3.55,4,11.973,11.648,,11.8105
6,6,76,359,3.59,4,14.924,14.244,,14.584
6,6,76,359,3.63,4,12.128,11.855,,11.9915
6,6,86,359,3.25,4,10.651,10.115,,10.383
6,6,86,359,3.25,4,10.626,10.192,,10.409
6,6,86,359,3.49,4,10.157,10.169,,10.163
6,6,86,359,3.52,4,11.272,10.937,,11.1045
6,6,86,359,3.54,4,10.844,10.435,,10.6395
6,6,86,359,3.6,4,13.158,12.953,,13.0555
6,6,86,359,3.65,4,10.358,10.099,,10.2285
6,6,86,359,3.71,4,11.692,11.016,,11.354
6,6,86,359,3.74,4,10.21,10.365,,10.2875
6,6,86,359,3.82,4,11.285,10.878,,11.0815
6,6,3,370,3.3,4,17.487,16.932,,17.2095
6,6,3,370,3.38,4,16.921,15.209,,16.065
6,6,3,370,3.42,4,14.684,14.987,,14.8355
6,6,3,370,3.42,4,17.178,16.659,,16.9185
6,6,3,370,3.43,4,15.624,15.306,,15.465
6,6,3,370,3.47,4,15.857,15.299,,15.578
6,6,3,370,3.47,4,16.699,16.803,,16.751
6,6,3,370,3.48,4,,16.896,,16.896
6,6,3,370,3.52,4,17.042,15.887,,16.4645
6,6,3,370,3.63,4,17.227,15.237,,16.232
6,6,76,370,3.17,4,12.262,12.133,,12.1975
6,6,76,370,3.19,4,10.068,9.882,,9.975
6,6,76,370,3.25,4,10.673,10.37,,10.5215
6,6,76,370,3.28,4,11.313,10.594,,10.9535
6,6,76,370,3.34,4,,13.374,,13.374
6,6,76,370,3.39,4,12.945,11.296,,12.1205
6,6,76,370,3.39,4,12.713,11.458,,12.0855
6,6,76,370,3.41,4,13.964,13.433,,13.6985
6,6,76,370,3.47,4,14.474,13.561,,14.0175
6,6,76,370,3.55,4,13.298,13.273,,13.2855
6,6,86,370,3.2,4,9.309,8.046,,8.6775
6,6,86,370,3.23,4,9.854,9.409,,9.6315
6,6,86,370,3.26,4,10,9.791,,9.8955
6,6,86,370,3.28,4,11.001,10.571,,10.786
6,6,86,370,3.29,4,11.27,10.655,,10.9625
6,6,86,370,3.34,4,9.139,9.161,,9.15
6,6,86,370,3.35,4,11.388,9.992,,10.69
6,6,86,370,3.4,4,9.328,8.438,,8.883
6,6,86,370,3.4,4,11.14,10.021,,10.5805
6,6,86,370,3.46,4,10.83,10.505,,10.6675
6,6,3,440,3.58,4,15.554,14.575,,15.0645
6,6,3,440,3.65,4,14.042,13.71,,13.876
6,6,3,440,3.7,4,17.165,16.315,,16.74
6,6,3,440,3.72,4,,14.923,,14.923
6,6,3,440,3.76,4,13.84,13.966,,13.903
6,6,3,440,3.77,4,14.128,12.868,,13.498
6,6,3,440,3.81,4,13.612,,,13.612
6,6,3,440,3.84,4,14.273,,,14.273
